,day,value
0,0,0.0
1,1,0.0
2,2,0.0
3,3,0.0
4,4,0.0
5,5,0.0
6,6,0.0
7,7,0.0
8,8,0.0
9,9,0.0
10,10,0.0
11,11,0.0
12,12,0.0
13,13,0.0
14,14,0.0
15,15,0.0
16,16,0.0
17,17,0.0
18,18,0.0
19,19,0.0
20,20,0.0
21,21,0.0
22,22,0.0
23,23,0.0
24,24,0.0
25,25,0.0
26,26,0.0
27,27,0.0
28,28,0.0
29,29,0.0
30,30,0.0
31,31,0.0
32,32,0.0
33,33,0.0
34,34,0.0
35,35,0.0
36,36,0.0
37,37,0.0
38,38,0.0
39,39,0.0
40,40,0.0
41,41,0.0
42,42,0.0
43,43,0.0
44,44,0.0
45,45,0.0
46,46,0.0
47,47,0.0
48,48,0.0
49,49,0.0
50,50,0.0
51,51,0.0
52,52,0.0
53,53,0.0
54,54,77.31
55,55,0.0
56,56,0.0
57,57,0.0
58,58,0.0
59,59,0.0
60,60,0.0
61,61,0.0
62,62,0.0
63,63,0.0
64,64,0.0
65,65,54.48000000000001
66,66,0.0
67,67,41.68
68,68,0.0
69,69,60.80000000000001
70,70,0.0
71,71,0.0
72,72,122.8
73,73,0.0
74,74,0.0
75,75,20.0
76,76,0.0
77,77,0.0
78,78,0.0
79,79,0.0
80,80,0.0
81,81,0.0
82,82,0.0
83,83,0.0
84,84,0.0
85,85,33.849999999999994
86,86,0.0
87,87,0.0
88,88,0.0
89,89,0.0
90,90,0.0
91,91,0.0
92,92,0.0
93,93,0.0
94,94,0.0
95,95,0.0
96,96,0.0
97,97,32.43
98,98,0.0
99,99,124.55999999999999
100,100,0.0
101,101,9.1
102,102,12.74
103,103,0.0
104,104,0.0
105,105,0.0
106,106,0.0
107,107,0.0
108,108,0.0
109,109,0.0
110,110,28.43
111,111,22.12
112,112,0.0
113,113,0.0
114,114,0.0
115,115,4.42
116,116,0.0
117,117,0.0
118,118,9.370000000000001
119,119,0.0
120,120,0.0
121,121,0.0
122,122,86.09000000000002
123,123,0.0
124,124,0.0
125,125,0.0
126,126,15.53
127,127,44.120000000000005
128,128,47.09
129,129,0.0
130,130,0.0
131,131,0.0
132,132,0.0
133,133,0.0
134,134,28.879999999999995
135,135,0.0
136,136,0.0
137,137,26.6
138,138,48.28
139,139,0.0
140,140,0.0
141,141,20.0
142,142,130.91999999999996
143,143,0.0
144,144,0.0
145,145,0.0
146,146,0.0
147,147,0.0
148,148,0.0
149,149,0.0
150,150,0.0
151,151,40.27
152,152,0.0
153,153,0.0
154,154,0.0
155,155,2.67
156,156,0.0
157,157,11.41
158,158,0.0
159,159,0.0
160,160,0.0
161,161,0.0
162,162,0.0
163,163,0.0
164,164,0.0
165,165,53.72000000000001
166,166,0.0
167,167,6.58
168,168,0.0
169,169,0.0
170,170,23.359999999999996
171,171,0.0
172,172,52.10999999999999
173,173,5.53
174,174,0.0
175,175,13.46
176,176,0.0
177,177,0.0
178,178,78.18
179,179,0.0
180,180,0.0
181,181,0.0
182,182,0.0
183,183,0.0
184,184,0.0
185,185,0.0
186,186,52.68
187,187,0.0
188,188,0.0
189,189,0.0
190,190,56.58
191,191,0.0
192,192,0.0
193,193,85.95
194,194,45.85000000000001
195,195,20.44
196,196,0.0
197,197,87.91999999999999
198,198,0.0
199,199,0.0
200,200,0.0
201,201,0.0
202,202,77.75999999999999
203,203,31.980000000000008
204,204,0.0
205,205,0.0
206,206,0.0
207,207,27.04
208,208,0.0
209,209,63.58000000000001
210,210,0.0
211,211,0.0
212,212,0.0
213,213,0.0
214,214,0.0
215,215,0.0
216,216,0.0
217,217,0.0
218,218,4.67
219,219,22.06
220,220,87.61999999999999
221,221,0.0
222,222,0.0
223,223,0.0
224,224,7.869999999999999
225,225,0.0
226,226,0.0
227,227,0.0
228,228,26.830000000000005
229,229,0.0
230,230,0.0
231,231,0.0
232,232,0.0
233,233,0.0
234,234,0.0
235,235,0.0
236,236,34.379999999999995
237,237,0.0
238,238,0.0
239,239,71.13000000000002
240,240,0.0
241,241,0.0
242,242,22.869999999999997
243,243,0.0
244,244,0.0
245,245,0.0
246,246,56.839999999999996
247,247,11.589999999999998
248,248,30.0
249,249,0.0
250,250,0.0
251,251,91.65
252,252,0.0
253,253,0.0
254,254,0.0
255,255,32.93
256,256,0.0
257,257,76.42000000000002
258,258,0.0
259,259,2.0
260,260,42.370000000000005
261,261,112.32000000000001
262,262,0.0
263,263,0.0
264,264,0.0
265,265,58.930000000000014
266,266,19.75
267,267,0.0
268,268,0.0
269,269,23.229999999999997
270,270,0.0
271,271,0.0
272,272,0.0
273,273,6.859999999999999
274,274,30.110000000000003
275,275,0.0
276,276,30.0
277,277,95.18
278,278,0.0
279,279,29.46
280,280,5.5200000000000005
281,281,0.0
282,282,0.0
283,283,15.690000000000001
284,284,65.16
285,285,0.0
286,286,0.0
287,287,0.0
288,288,97.05000000000004
289,289,0.0
290,290,0.0
291,291,0.0
292,292,56.15
293,293,20.0
294,294,23.46
295,295,0.0
296,296,153.84
297,297,0.0
298,298,0.0
299,299,0.0
300,300,68.60000000000001
301,301,0.0
302,302,0.0
303,303,20.0
304,304,0.0
305,305,0.0
306,306,0.0
307,307,25.990000000000002
308,308,5.89
309,309,40.0
310,310,0.0
311,311,0.0
312,312,0.0
313,313,0.0
314,314,0.0
315,315,53.750000000000014
316,316,0.0
317,317,70.15999999999998
318,318,100.01999999999998
319,319,0.0
320,320,65.33
321,321,33.74
322,322,6.96
323,323,12.06
324,324,20.0
325,325,14.81
326,326,14.3
327,327,65.39
328,328,31.32
329,329,0.0
330,330,0.0
331,331,0.0
332,332,0.0
333,333,44.0
334,334,0.0
335,335,161.38
336,336,16.38
337,337,0.0
338,338,28.619999999999997
339,339,0.0
340,340,125.5
341,341,0.0
342,342,0.0
343,343,21.549999999999997
344,344,58.0
345,345,63.24
346,346,14.950000000000001
347,347,8.49
348,348,4.99
349,349,20.0
350,350,0.0
351,351,0.0
352,352,112.35
353,353,34.550000000000004
354,354,0.0
355,355,0.0
356,356,0.0
357,357,0.0
358,358,0.0
359,359,112.24000000000001
360,360,0.0
361,361,0.0
362,362,0.0
363,363,32.72
364,364,0.0
365,365,0.0
366,366,21.32
367,367,48.38
368,368,0.0
369,369,0.0
370,370,6.87
371,371,14.360000000000001
372,372,0.0
373,373,40.0
374,374,0.0
375,375,0.0
376,376,77.49000000000001
377,377,0.0
378,378,16.02
379,379,43.550000000000004
380,380,0.0
381,381,67.63
382,382,0.0
383,383,0.0
384,384,0.0
385,385,18.349999999999998
386,386,0.0
387,387,0.0
388,388,28.57
389,389,109.27000000000001
390,390,0.0
391,391,23.0
392,392,8.8
393,393,64.92000000000002
394,394,0.0
395,395,23.210000000000004
396,396,0.0
397,397,123.8
398,398,0.0
399,399,0.0
400,400,0.0
401,401,44.150000000000006
402,402,0.0
403,403,7.98
404,404,78.24
405,405,0.0
406,406,0.0
407,407,19.23
408,408,11.97
409,409,2.69
410,410,20.209999999999997
411,411,0.0
412,412,169.03999999999996
413,413,10.3
414,414,0.0
415,415,0.0
416,416,57.46
417,417,0.0
418,418,0.0
419,419,0.0
420,420,7.0
421,421,25.0
422,422,89.09
423,423,0.0
424,424,0.0
425,425,41.230000000000004
426,426,27.5
427,427,0.0
428,428,0.0
429,429,40.620000000000005
430,430,0.0
431,431,0.0
432,432,250.19
433,433,0.0
434,434,0.0
435,435,68.05000000000001
436,436,0.0
437,437,30.0
438,438,0.0
439,439,0.0
440,440,0.0
441,441,0.0
442,442,0.0
443,443,91.37
444,444,0.0
445,445,0.0
446,446,2.83
447,447,52.05000000000001
448,448,6.29
449,449,151.95000000000002
450,450,0.0
451,451,0.0
452,452,87.44000000000001
453,453,0.0
454,454,0.0
455,455,0.0
456,456,0.0
457,457,0.0
458,458,0.0
459,459,0.0
460,460,121.36999999999999
461,461,0.0
462,462,0.0
463,463,0.0
464,464,0.0
465,465,68.16000000000001
466,466,0.0
467,467,0.0
468,468,0.0
469,469,16.759999999999998
470,470,0.0
471,471,0.0
472,472,52.769999999999996
473,473,22.889999999999997
474,474,0.0
475,475,0.0
476,476,0.0
477,477,130.62
478,478,0.0
479,479,59.98
480,480,77.21000000000001
481,481,0.0
482,482,0.0
483,483,0.0
484,484,60.190000000000005
485,485,0.0
486,486,49.02000000000001
487,487,13.97
488,488,54.400000000000006
489,489,13.15
490,490,0.0
491,491,0.0
492,492,0.0
493,493,144.44999999999996
494,494,0.0
495,495,0.0
496,496,40.0
497,497,171.91000000000003
498,498,61.790000000000006
499,499,0.0
500,500,0.0
501,501,0.0
502,502,35.08
503,503,72.41000000000003
504,504,109.12999999999998
505,505,55.050000000000004
506,506,0.0
507,507,0.0
508,508,0.0
509,509,0.0
510,510,62.09
511,511,0.0
512,512,0.0
513,513,0.0
514,514,0.0
515,515,51.040000000000006
516,516,11.379999999999999
517,517,0.0
518,518,0.0
519,519,0.0
520,520,135.08999999999997
521,521,0.0
522,522,29.549999999999997
523,523,0.0
524,524,86.95999999999998
525,525,0.0
526,526,104.72
527,527,0.0
528,528,0.0
529,529,32.32
530,530,0.0
531,531,121.67
532,532,0.0
533,533,0.0
534,534,0.0
535,535,0.0
536,536,20.090000000000003
537,537,0.0
538,538,0.0
539,539,221.20000000000002
540,540,0.0
541,541,37.02
542,542,0.0
543,543,0.0
544,544,0.0
545,545,0.0
546,546,0.0
547,547,114.73
548,548,0.0
549,549,8.780000000000001
550,550,0.0
551,551,10.840000000000002
552,552,0.0
553,553,139.95999999999995
554,554,0.0
555,555,0.0
556,556,0.0
557,557,21.43
558,558,8.29
559,559,0.0
560,560,0.0
561,561,0.0
562,562,19.4
563,563,0.0
564,564,117.71000000000001
565,565,0.0
566,566,0.0
567,567,109.2
568,568,10.0
569,569,0.0
570,570,0.0
571,571,0.0
572,572,0.0
573,573,17.66
574,574,103.40000000000002
575,575,0.0
576,576,0.0
577,577,0.0
578,578,0.0
579,579,24.94
580,580,0.0
581,581,30.0
582,582,0.0
583,583,8.49
584,584,19.51
585,585,0.0
586,586,121.06
587,587,16.919999999999998
588,588,18.41
589,589,0.0
590,590,12.450000000000001
591,591,0.0
592,592,48.970000000000006
593,593,0.0
594,594,0.0
595,595,17.86
596,596,47.91
597,597,0.0
598,598,0.0
599,599,0.0
600,600,0.0
601,601,225.73000000000002
602,602,0.0
603,603,0.0
604,604,28.509999999999998
605,605,0.0
606,606,0.0
607,607,0.0
608,608,0.0
609,609,68.91000000000001
610,610,0.0
611,611,30.22
612,612,0.0
613,613,56.92000000000001
614,614,0.0
615,615,0.0
616,616,0.0
617,617,17.560000000000002
618,618,37.230000000000004
619,619,72.25000000000001
620,620,0.0
621,621,0.0
622,622,15.65
623,623,0.0
624,624,39.35000000000001
625,625,0.0
626,626,0.0
627,627,25.03
628,628,3.0
629,629,0.0
630,630,35.57
631,631,41.779999999999994
632,632,0.0
633,633,100.0
634,634,0.0
