,day,value
0,0,0.0
1,1,0.0
2,2,0.0
3,3,13.99
4,4,0.0
5,5,12.16
6,6,0.0
7,7,0.0
8,8,0.0
9,9,0.0
10,10,0.0
11,11,0.0
12,12,0.0
13,13,0.0
14,14,0.0
15,15,0.0
16,16,0.0
17,17,2.29
18,18,4.59
19,19,0.0
20,20,0.0
21,21,0.0
22,22,0.0
23,23,1.84
24,24,2.09
25,25,0.0
26,26,0.0
27,27,1.0
28,28,0.0
29,29,0.0
30,30,0.0
31,31,1.55
32,32,1.67
33,33,0.0
34,34,0.0
35,35,0.0
36,36,0.0
37,37,0.0
38,38,2.2800000000000002
39,39,0.0
40,40,0.0
41,41,0.0
42,42,0.0
43,43,0.0
44,44,0.0
45,45,1.25
46,46,0.0
47,47,0.0
48,48,0.0
49,49,0.0
50,50,0.0
51,51,0.0
52,52,0.0
53,53,6.42
54,54,0.0
55,55,0.0
56,56,0.0
57,57,0.0
58,58,0.0
59,59,0.0
60,60,0.0
61,61,0.0
62,62,0.0
63,63,0.0
64,64,0.0
65,65,1.5899999999999999
66,66,0.0
67,67,3.29
68,68,17.98
69,69,0.0
70,70,0.0
71,71,0.0
72,72,0.0
73,73,3.61
74,74,0.0
75,75,0.0
76,76,0.0
77,77,0.0
78,78,0.0
79,79,0.0
80,80,0.0
81,81,0.0
82,82,0.0
83,83,0.0
84,84,0.0
85,85,0.0
86,86,0.0
87,87,0.0
88,88,0.0
89,89,0.0
90,90,0.0
91,91,0.0
92,92,0.0
93,93,0.0
94,94,1.0
95,95,0.0
96,96,25.87
97,97,0.0
98,98,0.0
99,99,0.0
100,100,0.0
101,101,0.0
102,102,12.5
103,103,0.0
104,104,21.53
105,105,0.0
106,106,0.0
107,107,0.0
108,108,0.0
109,109,0.0
110,110,0.0
111,111,5.62
112,112,0.0
113,113,0.0
114,114,0.0
115,115,23.139999999999997
116,116,0.0
117,117,0.0
118,118,0.0
119,119,0.0
120,120,0.0
121,121,0.0
122,122,0.0
123,123,0.0
124,124,0.0
125,125,0.0
126,126,0.0
127,127,0.0
128,128,0.0
129,129,0.33
130,130,1.29
131,131,0.0
132,132,0.0
133,133,0.0
134,134,0.0
135,135,1.31
136,136,0.0
137,137,0.0
138,138,0.0
139,139,0.0
140,140,2.79
141,141,0.0
142,142,2.96
143,143,2.63
144,144,0.0
145,145,0.0
146,146,0.0
147,147,0.0
148,148,0.0
149,149,0.0
150,150,3.34
151,151,0.0
152,152,0.0
153,153,0.0
154,154,0.0
155,155,0.0
156,156,0.0
157,157,6.51
158,158,0.0
159,159,0.0
160,160,0.0
161,161,0.0
162,162,0.0
163,163,2.25
164,164,1.83
165,165,0.0
166,166,2.6
167,167,1.29
168,168,1.25
169,169,0.0
170,170,1.89
171,171,2.29
172,172,20.68
173,173,3.34
174,174,5.28
175,175,1.0
176,176,0.0
177,177,7.28
178,178,7.289999999999999
179,179,1.19
180,180,1.6
181,181,2.96
182,182,0.0
183,183,3.88
184,184,2.29
185,185,1.5
186,186,1.29
187,187,1.29
188,188,2.29
189,189,0.0
190,190,2.3200000000000003
191,191,1.25
192,192,1.29
193,193,1.0
194,194,2.72
195,195,1.29
196,196,1.69
197,197,1.79
198,198,7.17
199,199,0.0
200,200,0.0
201,201,0.0
202,202,1.8900000000000001
203,203,2.2800000000000002
204,204,1.54
205,205,4.66
206,206,2.61
207,207,9.99
208,208,5.37
209,209,7.48
210,210,0.0
211,211,3.6399999999999997
212,212,3.9799999999999995
213,213,0.0
214,214,1.8900000000000001
215,215,4.390000000000001
216,216,2.5
217,217,2.79
218,218,0.0
219,219,8.68
220,220,0.0
221,221,13.24
222,222,1.45
223,223,2.89
224,224,2.58
225,225,0.0
226,226,3.2800000000000002
227,227,0.0
228,228,9.61
229,229,0.0
230,230,0.0
231,231,0.0
232,232,0.0
233,233,0.0
234,234,0.0
235,235,5.5600000000000005
236,236,4.5
237,237,1.5
238,238,3.95
239,239,0.0
240,240,2.2800000000000002
241,241,4.08
242,242,5.66
243,243,0.0
244,244,4.17
245,245,0.0
246,246,0.0
247,247,2.2800000000000002
248,248,0.34
249,249,0.0
250,250,0.0
251,251,5.8
252,252,0.0
253,253,2.96
254,254,0.0
255,255,0.99
256,256,3.95
257,257,0.0
258,258,0.0
259,259,0.99
260,260,0.0
261,261,2.67
262,262,5.390000000000001
263,263,1.29
264,264,1.52
265,265,6.76
266,266,1.0
267,267,0.0
268,268,2.92
269,269,0.0
270,270,1.5
271,271,0.0
272,272,0.0
273,273,0.67
274,274,0.0
275,275,5.68
276,276,10.63
277,277,6.76
278,278,0.0
279,279,4.49
280,280,0.67
281,281,1.29
282,282,3.1799999999999997
283,283,0.6
284,284,0.0
285,285,1.5
286,286,7.370000000000001
287,287,0.0
288,288,0.0
289,289,1.67
290,290,0.0
291,291,1.67
292,292,3.79
293,293,6.07
294,294,3.5999999999999996
295,295,35.800000000000004
296,296,3.17
297,297,7.38
298,298,3.79
299,299,0.0
300,300,0.0
301,301,1.03
302,302,0.6
303,303,2.5
304,304,1.79
305,305,0.0
306,306,0.0
307,307,1.29
308,308,0.0
309,309,1.29
310,310,0.0
311,311,0.25
312,312,2.29
313,313,0.0
314,314,2.29
315,315,0.99
316,316,0.94
317,317,6.0
318,318,5.23
319,319,2.8400000000000003
320,320,1.29
321,321,2.75
322,322,0.0
323,323,1.29
324,324,2.19
325,325,0.0
326,326,0.25
327,327,1.52
328,328,0.0
329,329,5.0
330,330,0.0
331,331,0.0
332,332,0.0
333,333,0.0
334,334,0.0
335,335,0.0
336,336,0.0
337,337,1.99
338,338,14.9
339,339,0.0
340,340,4.79
341,341,2.0
342,342,0.0
343,343,0.0
344,344,0.0
345,345,0.0
346,346,0.5
347,347,0.0
348,348,2.66
349,349,1.58
350,350,4.26
351,351,0.0
352,352,2.86
353,353,6.29
354,354,2.0
355,355,1.69
356,356,11.81
357,357,2.17
358,358,0.67
359,359,1.0
360,360,0.0
361,361,0.66
362,362,0.0
363,363,10.780000000000001
364,364,3.99
365,365,2.0
366,366,0.5
367,367,0.0
368,368,1.99
369,369,0.0
370,370,0.0
371,371,1.0
372,372,1.29
373,373,7.18
374,374,0.0
375,375,2.62
376,376,1.67
377,377,1.98
378,378,2.29
379,379,0.0
380,380,0.0
381,381,1.62
382,382,2.5
383,383,8.16
384,384,2.99
385,385,0.8400000000000001
386,386,0.0
387,387,0.0
388,388,0.0
389,389,0.39
390,390,0.34
391,391,0.8400000000000001
392,392,0.99
393,393,0.0
394,394,12.75
395,395,0.0
396,396,1.4
397,397,2.05
398,398,2.29
399,399,2.5
400,400,0.0
401,401,2.0700000000000003
402,402,0.0
403,403,0.78
404,404,0.0
405,405,1.43
406,406,0.99
407,407,0.0
408,408,0.0
409,409,0.0
410,410,0.78
411,411,0.6
412,412,0.8
413,413,6.34
414,414,0.0
415,415,3.69
416,416,0.0
417,417,2.0
418,418,4.4399999999999995
419,419,1.5
420,420,1.9100000000000001
421,421,2.96
422,422,5.819999999999999
423,423,0.0
424,424,0.99
425,425,0.0
426,426,0.5
427,427,0.99
428,428,0.0
429,429,7.970000000000001
430,430,0.0
431,431,2.99
432,432,1.34
433,433,2.5
434,434,4.79
435,435,0.0
436,436,1.39
437,437,1.29
438,438,0.0
439,439,0.0
440,440,9.670000000000002
441,441,1.33
442,442,2.59
443,443,1.49
444,444,5.28
445,445,3.99
446,446,4.0
447,447,1.88
448,448,0.0
449,449,1.67
450,450,1.0
451,451,8.280000000000001
452,452,7.16
453,453,4.08
454,454,3.21
455,455,3.99
456,456,0.0
457,457,0.0
458,458,16.8
459,459,0.0
460,460,0.0
461,461,0.0
462,462,4.38
463,463,0.34
464,464,1.69
465,465,6.66
466,466,2.6
467,467,9.15
468,468,22.240000000000002
469,469,2.2800000000000002
470,470,0.0
471,471,5.069999999999999
472,472,0.0
473,473,1.5899999999999999
474,474,0.0
475,475,1.69
476,476,2.0
477,477,3.41
478,478,1.39
479,479,0.0
480,480,4.1899999999999995
481,481,1.89
482,482,0.0
483,483,2.69
484,484,3.29
485,485,0.0
486,486,0.0
487,487,1.89
488,488,0.99
489,489,0.0
490,490,3.7600000000000002
491,491,0.0
492,492,2.99
493,493,0.0
494,494,1.34
495,495,0.0
496,496,2.29
497,497,1.98
498,498,0.0
499,499,0.99
500,500,4.54
501,501,6.470000000000001
502,502,0.0
503,503,1.39
504,504,2.6
505,505,1.44
506,506,6.08
507,507,0.0
508,508,0.0
509,509,1.0
510,510,0.0
511,511,1.0
512,512,1.99
513,513,3.2
514,514,0.0
515,515,0.0
516,516,0.0
517,517,0.0
518,518,2.78
519,519,0.99
520,520,1.29
521,521,2.5
522,522,0.0
523,523,0.0
524,524,1.99
525,525,0.0
526,526,0.0
527,527,0.0
528,528,1.25
529,529,4.0200000000000005
530,530,1.75
531,531,4.28
532,532,0.99
533,533,3.1799999999999997
534,534,0.99
535,535,0.0
536,536,0.0
537,537,25.28
538,538,0.99
539,539,3.5
540,540,1.75
541,541,0.0
542,542,2.17
543,543,3.99
544,544,2.98
545,545,0.0
546,546,4.08
547,547,0.0
548,548,1.0
549,549,4.43
550,550,0.0
551,551,0.0
552,552,0.0
553,553,0.0
554,554,4.68
555,555,1.0
556,556,2.99
557,557,3.7
558,558,0.0
559,559,2.0
560,560,2.0
561,561,1.99
562,562,2.95
563,563,5.470000000000001
564,564,3.99
565,565,0.0
566,566,4.28
567,567,1.29
568,568,1.5
569,569,0.0
570,570,0.0
571,571,3.65
572,572,8.530000000000001
573,573,0.83
574,574,0.0
575,575,0.0
576,576,9.32
577,577,5.67
578,578,2.1
579,579,7.300000000000001
580,580,6.28
581,581,0.99
582,582,0.0
583,583,0.94
584,584,0.0
585,585,1.11
586,586,0.0
587,587,0.0
588,588,0.0
589,589,0.0
590,590,0.0
591,591,2.6
592,592,0.0
593,593,0.0
594,594,0.0
595,595,0.0
596,596,1.11
597,597,2.69
598,598,12.41
599,599,0.0
600,600,1.29
601,601,5.75
602,602,0.99
603,603,0.0
604,604,4.72
605,605,13.019999999999998
606,606,5.17
607,607,2.49
608,608,0.0
609,609,2.2800000000000002
610,610,0.0
611,611,0.0
612,612,19.93
613,613,0.0
614,614,0.0
615,615,1.0
616,616,6.58
617,617,3.6100000000000003
618,618,0.0
619,619,1.11
620,620,0.0
621,621,49.99
622,622,0.0
623,623,2.36
624,624,1.11
625,625,0.0
626,626,3.21
627,627,0.0
628,628,13.84
629,629,0.0
630,630,4.37
631,631,4.19
632,632,0.0
633,633,8.8
634,634,0.0
635,635,0.0
636,636,0.0
637,637,0.0
638,638,0.0
639,639,0.0
640,640,0.0
641,641,16.0
642,642,0.0
643,643,0.0
644,644,1.29
645,645,1.69
646,646,0.0
647,647,2.51
648,648,1.3800000000000001
649,649,2.29
650,650,3.6100000000000003
651,651,2.84
652,652,1.5
653,653,6.029999999999999
654,654,0.0
655,655,0.0
656,656,3.12
